385,Problem 385,Ellipses inside triangles,"\nFor any triangle <var>T</var> in the plane, it can be shown that there is a unique ellipse with largest area that is completely inside <var>T</var>.\n, <p align=""center"">\n<img alt=""p385_ellipsetriangle.png"" src=""project/images/p385_ellipsetriangle.png""/>, \nFor a given <var>n</var>, consider triangles <var>T</var> such that:<br/>\n- the vertices of <var>T</var> have integer coordinates with absolute value \u2264 n, and <br/>\n- the <b>foci</b><sup>1</sup> of the largest-area ellipse inside <var>T</var> are (\u221a13,0) and (-\u221a13,0).<br/>\nLet A(<var>n</var>) be the sum of the areas of all such triangles.\n, \nFor example, if <var>n</var> = 8, there are two such triangles. Their vertices are (-4,-3),(-4,3),(8,0) and (4,3),(4,-3),(-8,0), and the area of each triangle is 36. Thus A(8) = 36 + 36 = 72.\n, \nIt can be verified that A(10) = 252, A(100) = 34632 and A(1000) = 3529008.\n, \nFind A(1 000 000 000).\n, \n<sup>1</sup>The <b>foci</b> (plural of <b>focus</b>) of an ellipse are two points A and B such that for every point P on the boundary of the ellipse, <var>AP</var> + <var>PB</var> is constant.\n\n\",70,20th May 2012
386,Problem 386,Maximum length of an antichain,"Let <var>n</var> be an integer and <var>S</var>(<var>n</var>) be the set of factors of <var>n</var>., A subset <var>A</var> of <var>S</var>(<var>n</var>) is called an <b>antichain</b> of <var>S</var>(<var>n</var>) if <var>A</var> contains only one element or if none of the elements of <var>A</var> divides any of the other elements of <var>A</var>., For example: <var>S</var>(30) = {1, 2, 3, 5, 6, 10, 15, 30}\n<br/>{2, 5, 6} is not an antichain of <var>S</var>(30).\n<br/>{2, 3, 5} is an antichain of <var>S</var>(30)., Let <var>N</var>(<var>n</var>) be the maximum length of an antichain of <var>S</var>(<var>n</var>)., Find \u03a3<var>N</var>(<var>n</var>) for 1 \u2264 <var>n</var> \u2264 10<sup>8</sup",40,27th May 2012
387,Problem 387,Harshad Numbers,"A <b>Harshad or Niven number</b> is a number that is divisible by the sum of its digits.\n<br/>201 is a Harshad number because it is divisible by 3 (the sum of its digits.)\n<br/>When we truncate the last digit from 201, we get 20, which is a Harshad number.\n<br/>When we truncate the last digit from 20, we get 2, which is also a Harshad number.\n<br/>Let's call a Harshad number that, while recursively truncating the last digit, always results in a Harshad number a <i>right truncatable Harshad number.</i>, Also:\n<br/>201/3=67 which is prime.\n<br/>Let's call a Harshad number that, when divided by the sum of its digits, results in a prime a <i>strong Harshad number</i>., Now take the number 2011 which is prime.\n<br/>When we truncate the last digit from it we get 201, a strong Harshad number that is also right truncatable.\n<br/>Let's call such primes <i>strong, right truncatable Harshad primes</i>., You are given that the sum of the strong, right truncatable Harshad primes less than 10000 is 90619., Find the sum of the strong, right truncatable Harshad primes less than 10<sup>14</sup>",10,3rd June 2012
388,Problem 388,Distinct Lines,"\nConsider all lattice points (a,b,c) with 0 \u2264 a,b,c \u2264 N.\n, \nFrom the origin O(0,0,0) all lines are drawn to the other lattice points.<br/>\nLet D(N) be the number of <i>distinct</i> such lines.\n, \nYou are given that D(1 000 000) = 831909254469114121.\n, \nFind D(10<sup>10</sup>). Give as your answer the first nine digits followed by the last nine digits.\",50,9th June 2012
389,Problem 389,Platonic Dice,"\nAn unbiased single 4-sided die is thrown and its value, <var>T</var>, is noted.<br/><var>T</var> unbiased 6-sided dice are thrown and their scores are added together. The sum, <var>C</var>, is noted.<br/><var>C</var> unbiased 8-sided dice are thrown and their scores are added together. The sum, <var>O</var>, is noted.<br/><var>O</var> unbiased 12-sided dice are thrown and their scores are added together. The sum, <var>D</var>, is noted.<br/><var>D</var> unbiased 20-sided dice are thrown and their scores are added together. The sum, <var>I</var>, is noted.<br/>\nFind the variance of <var>I</var>, and give your answer rounded to 4 decimal places.\",30,16th June 2012
390,Problem 390,Triangles with non rational sides and integral area,"Consider the triangle with sides \u221a5, \u221a65 and \u221a68.\nIt can be shown that this triangle has area 9., S(n) is the sum of the areas of  all triangles with sides \u221a(1+b<sup>2</sup>), \u221a(1+c<sup>2</sup>) and \u221a(b<sup>2</sup>+c<sup>2</sup>) (for positive integers b and c ) that have an integral area not exceeding n., The example triangle has b=2 and c=8., S(10<sup>6</sup>)=18018206., Find S(10<sup>10</sup>)",60,23rd June 2012
391,Problem 391,Hopping Game,"\nLet <var>s<sub>k</sub></var> be the number of 1\u2019s when writing the numbers from 0 to <var>k</var> in binary.<br/>\nFor example, writing 0 to 5 in binary, we have 0, 1, 10, 11, 100, 101. There are seven 1\u2019s, so <var>s</var><sub>5</sub> = 7.<br/>\nThe sequence S = {<var>s<sub>k</sub></var> : <var>k</var> \u2265 0} starts {0, 1, 2, 4, 5, 7, 9, 12, ...}.<br/>, \nA game is played by two players. Before the game starts, a number <var>n</var> is chosen. A counter <var>c</var> starts at 0. At each turn, the player chooses a number from 1 to <var>n</var> (inclusive) and increases <var>c</var> by that number. The resulting value of <var>c</var> must be a member of S. If there are no more valid moves, the player loses.\n, \nFor example:<br/>\nLet <var>n</var> = 5. <var>c</var> starts at 0.<br/>\nPlayer 1 chooses 4, so <var>c</var> becomes 0 + 4 = 4.<br/>\nPlayer 2 chooses 5, so <var>c</var> becomes 4 + 5 = 9.<br/>\nPlayer 1 chooses 3, so <var>c</var> becomes 9 + 3 = 12.<br/>\netc.<br/>\nNote that <var>c</var> must always belong to S, and each player can increase <var>c</var> by at most <var>n</var>.\n, \nLet M(<var>n</var>) be the highest number the first player can choose at her first turn to force a win, and M(<var>n</var>) = 0 if there is no such move. For example, M(2) = 2, M(7) = 1 and M(20) = 4.\n, \nGiven \u03a3(M(<var>n</var>))<sup>3</sup> = 8150 for 1 \u2264 <var>n</var> \u2264 20.\n, \nFind \u03a3(M(<var>n</var>))<sup>3</sup> for 1 \u2264 <var>n</var> \u2264 1000.\",75,30th June 2012
392,Problem 392,Enmeshed unit circle,"\nA rectilinear grid is an orthogonal grid where the spacing between the gridlines does not have to be equidistant.<br/>\nAn example of such grid is logarithmic graph paper.\n, \nConsider rectilinear grids in the Cartesian coordinate system with the following properties:<br/>, \nE.g. here is a picture of the solution for N = 10:\n, <p align=""center"">\n<img alt=""p392_gridlines.png"" src=""project/images/p392_gridlines.png""/>, \nFind the positions for N = 400.<br/> \nGive as your answer the area occupied by the red cells rounded to 10 digits behind the decimal point.\",35,1st September 2012
393,Problem 393,Migrating ants,"\nAn  <var>n</var>\xd7<var>n</var> grid of squares contains  <var>n</var><sup>2</sup> ants, one ant per square.<br/>\nAll ants decide to move simultaneously to an adjacent square (usually 4 possibilities, except for ants on the edge of the grid or at the corners).<br/>\nWe define <var>f</var>(<var>n</var>) to be the number of ways this can happen without any ants ending on the same square and without any two ants crossing the same edge between two squares.\n, \nYou are given that <var>f</var>(4) = 88.<br/>\nFind  <var>f</var>(10).\",50,8th September 2012
394,Problem 394,Eating pie,"\nJeff eats a pie in an unusual way.<br/>\nThe pie is circular. He starts with slicing an initial cut in the pie along a radius.<br/>\nWhile there is at least a given fraction <var>F</var> of pie left, he performs the following procedure:<br/>\n- He makes two slices from the pie centre to any point of what is remaining of the pie border, any point on the remaining pie border equally likely. This will divide the remaining pie into three pieces.<br/> \n- Going counterclockwise from the initial cut, he takes the first two pie pieces and eats them.<br/>\nWhen less than a fraction <var>F</var> of pie remains, he does not repeat this procedure. Instead, he eats all of the remaining pie.\n, <p align=""center"">\n<img alt=""p394_eatpie.gif"" src=""project/images/p394_eatpie.gif""/>, \nFor <var>x</var> \u2265 1, let E(<var>x</var>) be the expected number of times Jeff repeats the procedure above with <var>F</var> = <sup>1</sup>/<sub><var>x</var></sub>.<br/>\nIt can be verified that  E(1) = 1, E(2) \u2248 1.2676536759, and E(7.5) \u2248 2.1215732071.\n, \nFind E(40) rounded to 10 decimal places behind the decimal point.\",55,15th September 2012
395,Problem 395,Pythagorean tree,"\nThe <b>Pythagorean tree</b> is a fractal generated by the following procedure:\n, \nStart with a unit square. Then, calling one of the sides its base (in the animation, the bottom side is the base):\n, \nIt can be shown that there exists at least one rectangle, whose sides are parallel to the largest square of the Pythagorean tree, which encloses the Pythagorean tree completely.\n, \nFind the smallest area possible for such a bounding rectangle, and give your answer rounded to 10 decimal places.\",40,22nd September 2012
396,Problem 396,Weak Goodstein sequence,"\nFor any positive integer n, the <b>nth weak Goodstein sequence</b> {g<sub>1</sub>, g<sub>2</sub>, g<sub>3</sub>, ...} is defined as:\n, \nFor example, the 6th weak Goodstein sequence is {6, 11, 17, 25, ...}:\n, \nIt can be shown that every weak Goodstein sequence terminates.\n, \nLet G(<var>n</var>) be the number of nonzero elements in the <var>n</var>th weak Goodstein sequence.<br/>\nIt can be verified that G(2) = 3, G(4) = 21 and G(6) = 381.<br/>\nIt can also be verified that \u03a3G(<var>n</var>) = 2517 for 1 \u2264 <var>n</var> &lt; 8.\n, \nFind the last 9 digits of \u03a3G(<var>n</var>) for 1 \u2264 <var>n</var> &lt; 16.\",40,30th September 2012
397,Problem 397,Triangle on parabola,"\nOn the parabola <var>y</var> = <var>x</var><sup>2</sup>/<var>k</var>, three points A(<var>a</var>, <var>a</var><sup>2</sup>/<var>k</var>), B(<var>b</var>, <var>b</var><sup>2</sup>/<var>k</var>) and C(<var>c</var>, <var>c</var><sup>2</sup>/<var>k</var>) are chosen.\n, \nLet F(<var>K</var>, <var>X</var>) be the number of the integer quadruplets (<var>k</var>, <var>a</var>, <var>b</var>, <var>c</var>) such that at least one angle of the triangle ABC is 45-degree, with 1 \u2264 <var>k</var> \u2264 <var>K</var> and -<var>X</var> \u2264 <var>a</var> &lt; <var>b</var> &lt; <var>c</var> \u2264 <var>X</var>.\n, \nFor example, F(1, 10) = 41 and F(10, 100) = 12492.<br/>\nFind F(10<sup>6</sup>, 10<sup>9</sup>).\",70,7th October 2012
398,Problem 398,Cutting rope,"\nInside a rope of length <var>n</var>, <var>n</var>-1 points are placed with distance 1 from each other and from the endpoints. Among these points, we choose <var>m</var>-1 points at random and cut the rope at these points to create <var>m</var> segments.\n, \nLet E(<var>n</var>, <var>m</var>) be the expected length of the second-shortest segment.\nFor example, E(3, 2) = 2 and E(8, 3) = 16/7.\nNote that if multiple segments have the same shortest length the length of the second-shortest segment is defined as the same as the shortest length.\n, \nFind E(10<sup>7</sup>, 100).\nGive your answer rounded to 5 decimal places behind the decimal point.\",55,14th October 2012
399,Problem 399,Squarefree Fibonacci Numbers,"\nThe first 15 fibonacci numbers are:<br/>\n1,1,2,3,5,8,13,21,34,55,89,144,233,377,610.<br/>\nIt can be seen that 8 and 144 are not squarefree: 8 is divisible by 4 and 144 is divisible by 4 and by 9.<br/> \nSo the first 13 squarefree fibonacci numbers are:<br/>\n1,1,2,3,5,13,21,34,55,89,233,377 and 610.\n, \nThe 200th squarefree fibonacci number is:\n971183874599339129547649988289594072811608739584170445.<br/>\nThe last sixteen digits of this number are: 1608739584170445 and in scientific notation this number can be written as 9.7e53.\n, \nFind the 100 000 000th squarefree fibonacci number.<br/>\nGive as your answer its last sixteen digits followed by a comma followed by the number in scientific notation (rounded to one digit after the decimal point).<br/>\nFor the 200th squarefree number the answer would have been: 1608739584170445,9.7e53\n, \n<font size=""-1"">\nNote:<br/> \nFor this problem, assume that for every prime p, the first fibonacci number divisible by p is not divisible by p<sup>2</sup> (this is part of <b>Wall's conjecture</b>). This has been verified for primes \u2264 3\xb710<sup>15</sup>, but has not been proven in general.<br/>\n\nIf it happens that the conjecture is false, then the accepted answer to this problem isn't guaranteed to be the 100 000 000th squarefree fibonacci number, rather it represents only a lower bound for that number.\n</font>\",45,21st October 2012
400,Problem 400,Fibonacci tree game,"\nA <b>Fibonacci tree</b> is a binary tree recursively defined as:, \nOn such a tree two players play a take-away game. On each turn a player selects a node and removes that node along with the subtree rooted at that node.<br/>\nThe player who is forced to take the root node of the entire tree loses., \n, \nHere are the winning moves of the first player on the first turn for T(<var>k</var>) from <var>k</var>=1 to <var>k</var>=6.\n, <p align=""center""><img alt=""p400_winning.png"" src=""project/images/p400_winning.png""/>, \nFor example, <var>f</var>(5) = 1 and <var>f</var>(10) = 17.\n, \nFind <var>f</var>(10000). Give the last 18 digits of your answer.\",55,27th October 2012
401,Problem 401,Sum of squares of divisors,"\nThe divisors of 6 are 1,2,3 and 6.<br/>\nThe sum of the squares of these numbers is 1+4+9+36=50.\n, \nLet sigma2(n) represent the sum of the squares of the divisors of n.\nThus sigma2(6)=50.\n, \nFind SIGMA2(10<sup>15</sup>) modulo 10<sup>9</sup>. \",25,10th November 2012
402,Problem 402,Integer-valued polynomials,"\nIt can be shown that the polynomial <var>n</var><sup>4</sup> + 4<var>n</var><sup>3</sup> + 2<var>n</var><sup>2</sup> + 5<var>n</var> is a multiple of 6 for every integer <var>n</var>. It can also be shown that 6 is the largest integer satisfying this property.\n, \nDefine M(<var>a</var>, <var>b</var>, <var>c</var>) as the maximum <var>m</var> such that <var>n</var><sup>4</sup> + <var>a</var><var>n</var><sup>3</sup> + <var>b</var><var>n</var><sup>2</sup> + <var>c</var><var>n</var> is a multiple of <var>m</var> for all integers <var>n</var>. For example, M(4, 2, 5) = 6.\n, \nAlso, define S(<var>N</var>) as the sum of M(<var>a</var>, <var>b</var>, <var>c</var>) for all 0 &lt; <var>a</var>, <var>b</var>, <var>c</var> \u2264 <var>N</var>.\n, \nWe can verify that S(10) = 1972 and S(10000) = 2024258331114.\n, \nLet F<sub><var>k</var></sub> be the Fibonacci sequence:<br/>\nF<sub>0</sub> = 0, F<sub>1</sub> = 1 and<br/>\nF<sub><var>k</var></sub> = F<sub><var>k</var>-1</sub> + F<sub><var>k</var>-2</sub> for <var>k</var> \u2265 2.\n, \nFind the last 9 digits of \u03a3 S(F<sub><var>k</var></sub>) for 2 \u2264 <var>k</var> \u2264 1234567890123.\",55,17th November 2012
403,Problem 403,Lattice points enclosed by parabola and line,"\nFor integers <var>a</var> and <var>b</var>, we define <var>D</var>(<var>a</var>, <var>b</var>) as the domain enclosed by the parabola <var>y</var> = <var>x</var><sup>2</sup> and the line <var>y</var> = <var>a</var>\xb7<var>x</var> + <var>b</var>:<br/><var>D</var>(<var>a</var>, <var>b</var>) = { (<var>x</var>, <var>y</var>) | <var>x</var><sup>2</sup> \u2264 <var>y</var> \u2264 <var>a</var>\xb7<var>x</var> + <var>b</var> }.\n, \nL(<var>a</var>, <var>b</var>) is defined as the number of lattice points contained in <var>D</var>(<var>a</var>, <var>b</var>).<br/>\nFor example, L(1, 2) = 8 and L(2, -1) = 1.\n, \nWe also define S(<var>N</var>) as the sum of L(<var>a</var>, <var>b</var>) for all the pairs (<var>a</var>, <var>b</var>) such that the area of <var>D</var>(<var>a</var>, <var>b</var>) is a rational number and |<var>a</var>|,|<var>b</var>| \u2264 <var>N</var>.<br/>\nWe can verify that S(5) = 344 and S(100) = 26709528.\n, \nFind S(10<sup>12</sup>). Give your answer mod 10<sup>8</sup>.\",55,24th November 2012
404,Problem 404,Crisscross Ellipses,"\nE<sub><var>a</var></sub> is an ellipse with an equation of the form x<sup>2</sup> + 4y<sup>2</sup> = 4<var>a</var><sup>2</sup>.<br/>\nE<sub><var>a</var></sub>' is the rotated image of E<sub><var>a</var></sub> by \u03b8 degrees counterclockwise around the origin O(0, 0) for 0\xb0 &lt; \u03b8 &lt; 90\xb0.\n, \n<var>b</var> is the distance to the origin of the two intersection points closest to the origin and <var>c</var> is the distance of the two other intersection points.<br/>\nWe call an ordered triplet (<var>a</var>, <var>b</var>, <var>c</var>) a <i>canonical ellipsoidal triplet</i> if <var>a</var>, <var>b</var> and <var>c</var> are positive integers.<br/>\nFor example, (209, 247, 286) is a canonical ellipsoidal triplet.\n, \nLet C(<var>N</var>) be the number of distinct canonical ellipsoidal triplets (<var>a</var>, <var>b</var>, <var>c</var>) for <var>a</var> \u2264 <var>N</var>.<br/>\nIt can be verified that C(10<sup>3</sup>) = 7, C(10<sup>4</sup>) = 106 and C(10<sup>6</sup>) = 11845.\n, \nFind C(10<sup>17</sup>).\",60,2nd December 2012
405,Problem 405,A rectangular tiling,"\nWe wish to tile a rectangle whose length is twice its width.<br/>\nLet <var>T</var>(0) be the tiling consisting of a single rectangle.<br/>\nFor <var>n</var> &gt; 0, let <var>T</var>(<var>n</var>) be obtained from <var>T</var>(<var>n</var>-1) by replacing all tiles in the following manner:\n, \nThe following animation demonstrates the tilings <var>T</var>(<var>n</var>) for <var>n</var> from 0 to 5:\n, \nLet <var>f</var>(<var>n</var>) be the number of points where four tiles meet in <var>T</var>(<var>n</var>).<br/>\nFor example, <var>f</var>(1) = 0, <var>f</var>(4) = 82 and <var>f</var>(10<sup>9</sup>) mod 17<sup>7</sup> = 126897180.\n, \nFind <var>f</var>(10<sup><var>k</var></sup>) for <var>k</var> = 10<sup>18</sup>, give your answer modulo 17<sup>7</sup>.\",40,9th December 2012
406,Problem 406,Guessing Game,"We are trying to find a hidden number selected from the set of integers {1, 2, ..., <var>n</var>} by asking questions. \nEach number (question) we ask, we get one of three possible answers:<br/>, Given the value of <var>n</var>, <var>a</var>, and <var>b</var>, an <i>optimal strategy</i> minimizes the total cost <u>for the worst possible case</u>., For example, if <var>n</var> = 5, <var>a</var> = 2, and <var>b</var> = 3, then we may begin by asking ""<b>2</b>"" as our first question., If we are told that 2 is higher than the hidden number (for a cost of <var>b</var>=3), then we are sure that ""<b>1</b>"" is the hidden number (for a total cost of <span style=""color:#0000FF;""><b>3</b></span>).<br/>\nIf we are told that 2 is lower than the hidden number (for a cost of <var>a</var>=2), then our next question will be ""<b>4</b>"".<br/>\nIf we are told that 4 is higher than the hidden number (for a cost of <var>b</var>=3), then we are sure that ""<b>3</b>"" is the hidden number (for a total cost of 2+3=<span style=""color:#0000FF;""><b>5</b></span>).<br/>\nIf we are told that 4 is lower than the hidden number (for a cost of <var>a</var>=2), then we are sure that ""<b>5</b>"" is the hidden number (for a total cost of 2+2=<span style=""color:#0000FF;""><b>4</b></span>).<br/>\nThus, the worst-case cost achieved by this strategy is <span style=""color:#FF0000;""><b>5</b></span>. It can also be shown that this is the lowest worst-case cost that can be achieved. \nSo, in fact, we have just described an optimal strategy for the given values of <var>n</var>, <var>a</var>, and <var>b</var>., Let C(<var>n</var>, <var>a</var>, <var>b</var>) be the worst-case cost achieved by an optimal strategy for the given values of <var>n</var>, <var>a</var>, and <var>b</var>., Here are a few examples:<br/>\nC(5, 2, 3) = 5<br/>\nC(500, \u221a2, \u221a3) = 13.22073197...<br/>\nC(20000, 5, 7) = 82<br/>\nC(2000000, \u221a5, \u221a7) = 49.63755955..., Let F<sub><var>k</var></sub> be the Fibonacci numbers: F<sub><var>k</var></sub> = F<sub><var>k</var>-1</sub> + F<sub><var>k</var>-2</sub> with base cases F<sub>1</sub> = F<sub>2</sub> = 1.<br/>Find \u2211<sub>1\u2264<var>k</var>\u226430</sub>\xa0C(10<sup>12</sup>, \u221a<var>k</var>, \u221aF<sub><var>k</var></sub>), and give your answer rounded to 8 decimal places behind the decimal point",50,16th December 2012
407,Problem 407,Idempotents,"\nIf we calculate <var>a</var><sup>2</sup> mod 6 for 0 \u2264 <var>a</var> \u2264 5 we get: 0,1,4,3,4,1.\n, \nThe largest value of <var>a</var> such that <var>a</var><sup>2</sup> \u2261 <var>a</var> mod 6 is 4.<br/>\nLet's call M(<var>n</var>) the largest value of <var>a</var> &lt; <var>n</var> such that <var>a</var><sup>2</sup> \u2261 <var>a</var> (mod <var>n</var>).<br/>\nSo M(6) = 4.\n, \nFind \u2211M(<var>n</var>) for 1 \u2264 <var>n</var> \u2264 10<sup>7</sup>.\",20,23rd December 2012
408,Problem 408,Admissible paths through a grid,"Let's call a lattice point (<var>x</var>, <var>y</var>) <i>inadmissible</i> if <var>x</var>, <var>y</var> and <var>x</var>\xa0+\xa0<var>y</var> are all positive perfect squares.<br/>\nFor example, (9, 16) is inadmissible, while (0, 4), (3, 1) and (9, 4) are not., Consider a path from point (<var>x</var><sub>1</sub>, <var>y</var><sub>1</sub>) to point (<var>x</var><sub>2</sub>, <var>y</var><sub>2</sub>) using only unit steps north or east.<br/>\nLet's call such a path <i>admissible</i> if none of its intermediate points are inadmissible., Let P(<var>n</var>) be the number of admissible paths from (0, 0) to (<var>n</var>, <var>n</var>).<br/>\nIt can be verified that P(5) = 252, P(16) = 596994440 and P(1000) mod 1\xa0000\xa0000\xa0007 = 341920854., Find P(10\xa0000\xa0000) mod 1\xa0000\xa0000\xa0007",45,29th December 2012
409,Problem 409,Nim Extreme,"Let <var>n</var> be a positive integer. Consider <b>nim</b> positions where:, Let W(<var>n</var>) be the number of winning nim positions satisfying the above\nconditions (a position is winning if the first player has a winning strategy). For example, W(1) = 1, W(2) = 6, W(3) = 168, W(5) = 19764360 and W(100) mod 1\xa0000\xa0000\xa0007 = 384777056.\n, Find W(10\xa0000\xa0000) mod 1\xa0000\xa0000\xa0007.\",55,5th January 2013
410,Problem 410,Circle and tangent line,"Let C be the circle with radius <var>r</var>, <var>x</var><sup>2</sup> + <var>y</var><sup>2</sup> = <var>r</var><sup>2</sup>. We choose two points P(<var>a</var>, <var>b</var>) and Q(-<var>a</var>, <var>c</var>) so that the line passing through P and Q is tangent to C., For example, the quadruplet (<var>r</var>, <var>a</var>, <var>b</var>, <var>c</var>) = (2, 6, 2, -7) satisfies this property., Let F(<var>R</var>, <var>X</var>) be the number of the integer quadruplets (<var>r</var>, <var>a</var>, <var>b</var>, <var>c</var>) with this property, and with 0 &lt; <var>r</var> \u2264 <var>R</var> and 0 &lt; <var>a</var> \u2264 <var>X</var>., We can verify that F(1, 5) = 10, F(2, 10) = 52 and F(10, 100) = 3384.<br/>\nFind F(10<sup>8</sup>, 10<sup>9</sup>) + F(10<sup>9</sup>, 10<sup>8</sup>)",70,12th January 2013
411,Problem 411,Uphill paths,"\nLet <var>n</var> be a positive integer. Suppose there are stations at the coordinates (<var>x</var>, <var>y</var>) = (2<sup><var>i</var></sup> mod <var>n</var>, 3<sup><var>i</var></sup> mod <var>n</var>) for 0 \u2264 <var>i</var> \u2264 2<var>n</var>. We will consider stations with the same coordinates as the same station.\n, \nWe wish to form a path from (0, 0) to (<var>n</var>, <var>n</var>) such that the x and y coordinates never decrease.<br/>\nLet S(<var>n</var>) be the maximum number of stations such a path can pass through.\n, \nFor example, if <var>n</var> = 22, there are 11 distinct stations, and a valid path can pass through at most 5 stations. Therefore, S(22) = 5.\nThe case is illustrated below, with an example of an optimal path:\n, <p align=""center""><img alt=""p411_longpath.png"" src=""project/images/p411_longpath.png""/>, \nIt can also be verified that S(123) = 14 and S(10000) = 48.\n, \nFind \u2211 S(<var>k</var><sup>5</sup>) for 1 \u2264 <var>k</var> \u2264 30.\",45,19th January 2013
412,Problem 412,Gnomon numbering,"For integers <var>m</var>, <var>n</var> (0\xa0\u2264\xa0<var>n</var>\xa0&lt;\xa0<var>m</var>), let L(<var>m</var>,\xa0<var>n</var>) be an <var>m</var>\xd7<var>m</var> grid with the top-right <var>n</var>\xd7<var>n</var> grid removed., For example, L(5, 3) looks like this:, <img alt=""p412_table53.png"" src=""project/images/p412_table53.png""/>, We want to number each cell of L(<var>m</var>,\xa0<var>n</var>) with consecutive integers 1, 2, 3, ... such that the number in every cell is smaller than the number below it and to the left of it., For example, here are two valid numberings of L(5,\xa03):, <img alt=""p412_tablenums.png"" src=""project/images/p412_tablenums.png""/>, Let LC(<var>m</var>, <var>n</var>) be the number of valid numberings of L(<var>m</var>, <var>n</var>).<br/>\nIt can be verified that LC(3,\xa00) = 42, LC(5,\xa03) = 250250, LC(6,\xa03) = 406029023400 and LC(10,\xa05) mod 76543217 = 61251715., Find LC(10000,\xa05000) mod 76543217",50,27th January 2013
413,Problem 413,One-child Numbers,"We say that a <var>d</var>-digit positive number (no leading zeros) is a one-child number if exactly one of its sub-strings is divisible by <var>d</var>., For example, 5671 is a 4-digit one-child number. Among all its sub-strings 5, 6, 7, 1, 56, 67, 71, 567, 671 and 5671, only 56 is divisible by 4.<br/>\nSimilarly, 104 is a 3-digit one-child number because only 0 is divisible by 3.<br/>\n1132451 is a 7-digit one-child number because only 245 is divisible by 7., Let F(<var>N</var>) be the number of the one-child numbers less than <var>N</var>.<br/>\nWe can verify that F(10) = 9, F(10<sup>3</sup>) = 389 and F(10<sup>7</sup>) = 277674., Find F(10<sup>19</sup>)",75,3rd February 2013
414,Problem 414,Kaprekar constant,"\n6174 is a remarkable number; if we sort its digits in increasing order and subtract that number from the number you get when you sort the digits in decreasing order, we get 7641-1467=6174.<br/>\nEven more remarkable is that if we start from any 4 digit number and repeat this process of sorting and subtracting, we'll eventually end up with 6174 or immediately with 0 if all digits are equal.<br/> \nThis also works with numbers that have less than 4 digits if we pad the number with leading zeroes until we have 4 digits.<br/>\nE.g. let's start with the number 0837:<br/>\n8730-0378=8352<br/>\n8532-2358=6174\n, \n6174 is called the <b>Kaprekar constant</b>. The process of sorting and subtracting and repeating this until either 0 or the Kaprekar constant is reached is called the <b>Kaprekar routine</b>.\n, \nWe can consider the Kaprekar routine for other bases and number of digits.<br/> \nUnfortunately, it is not guaranteed a Kaprekar constant exists in all cases; either the routine can end up in a cycle for some input numbers or the constant the routine arrives at can be different for different input numbers.<br/>\nHowever, it can be shown that for 5 digits and a base b = 6t+3\u22609, a Kaprekar constant exists.<br/>\nE.g. base 15: (10,4,14,9,5)<sub>15</sub><br/>\nbase 21: (14,6,20,13,7)<sub>21</sub>, \nDefine <var>C<sub>b</sub></var> to be the Kaprekar constant in base <var>b</var> for 5 digits.\nDefine the function <var>sb(i)</var> to be\n, \nDefine <var>S(b)</var> as the sum of <var>sb(i)</var> for 0 &lt; <var>i</var> &lt; <var>b</var><sup>5</sup>.<br/>\nE.g. S(15) = 5274369<br/> \nS(111) = 400668930299\n, \nFind the sum of S(6k+3) for 2 \u2264 k \u2264 300.<br/>\nGive the last 18 digits as your answer.\",60,10th February 2013
415,Problem 415,Titanic sets,"A set of lattice points S is called a <i>titanic set</i> if there exists a line passing through exactly two points in S., An example of a titanic set is S = {(0, 0), (0, 1), (0, 2), (1, 1), (2, 0), (1, 0)}, where the line passing through (0, 1) and (2, 0) does not pass through any other point in S., On the other hand, the set {(0, 0), (1, 1), (2, 2), (4, 4)} is not a titanic set since the line passing through any two points in the set also passes through the other two., For any positive integer <var>N</var>, let <var>T</var>(<var>N</var>) be the number of titanic sets S whose every point (<var>x</var>, <var>y</var>) satisfies 0 \u2264 <var>x</var>, <var>y</var> \u2264 <var>N</var>.\nIt can be verified that <var>T</var>(1) = 11, <var>T</var>(2) = 494, <var>T</var>(4) = 33554178, <var>T</var>(111) mod 10<sup>8</sup> = 13500401 and <var>T</var>(10<sup>5</sup>)\xa0mod\xa010<sup>8</sup> = 63259062., Find <var>T</var>(10<sup>11</sup>)\xa0mod\xa010<sup>8</sup>",100,17th February 2013
416,Problem 416,A frog's trip,"A row of <var>n</var> squares contains a frog in the leftmost square. By successive jumps the frog goes to the rightmost square and then back to the leftmost square. On the outward trip he jumps one, two or three squares to the right, and on the homeward trip he jumps to the left in a similar manner. He cannot jump outside the squares. He repeats the round-trip travel <var>m</var> times., Let F(<var>m</var>, <var>n</var>) be the number of the ways the frog can travel so that at most one square remains unvisited.<br/>\nFor example, F(1, 3) = 4, F(1, 4) = 15, F(1, 5) = 46, F(2, 3) = 16 and F(2, 100) mod 10<sup>9</sup> = 429619151., Find the last 9 digits of F(10, 10<sup>12</sup>)",80,23rd February 2013
